"review_id","order_id","review_comment_title","review_comment_message"
"30e9111eb64a8568f75942aa39d7c1c3","bd396d4cd7a0507db99110954a0d9173","",""
"30f1ce11c3821ad6f11f6a6aac0430f8","7534ce179e1751acc26f743ab22ace56","",""
"30f2619843ddd4a19bbcb306669d2bf0","5bb8d2fbca419676d395687e28f5263b","Muito Bom","S?? imaginei que fosse maior a boneca. Mais ?? legal"
"30f8b4fb4c49ac678eba2e310fdf909a","80f1a60aab67dd9a56cc211cf8874382","Uma porcaria","Meu produto veio errado a voltage que eu pedi foi 127v e mandaram 220 que nap serve de nada para mim ja solicitei a troca pelo site da lannister mas nap time nenhuma resposta. Me sinto lezado."
"31058ffb3a32d79e54376166ff1dd71a","a38d26fb97127e35808c504ef9872905","",""
"310606df5c9c2d2a2423620280ec595b","c8f8f9f5df7a6ce2beaa9de85fbf8ca1","",""
"3106ea497d43ca7dab0a730011b645b5","03ff7f74352df18b6a9a261d68befe5e","","Fiz essa compra e recebi meu pedido em dois dias separados, at?? fiz uma reclama????o achando que estava faltando o produto. Acho q deveria ter sido avisado para n??o criar uma nova situa????o."
"310a030436b45c97d4504b3efe4599f0","85502150053b8714f53462c6376d8295","","Superou minhas expectativas!!!"
"310a8cff23b1b786fe266d1b350b91a2","016b451bbcd4f0766dcbeb082cfe89db","","Faltou porca e rever manual"
"310daa68dce1527eed3b8ca0f88cdd81","88e06e052985636ec90e5e7337150b62","Demora","Uma eternidade apenas para separar o produto para a entrega , a?? o prazo estimado de entrega se foi faz dias."
"31115db3bd89c63d0e07c93ed0b3abb4","a128fa11811ef2e305f9e43d289b2d36","",""
"3113c62ce787cf5b089d275b187b0fa8","d9952ada4955694cae66806b7d5ac6ca","",""
"31142c69450023d6059550c561a8a45b","2be69b19c3402f7c2ac375f252022d70","recomendo","Tudo certo."
"31159f0bf7729af38085b0f665fde07b","acd76a8508680cbb5d4c04707be03f87","",""
"3116fd58abf10f2f081cee027f9f0de5","04064f81e71399939f72222d7c701c47","Estou no aguardo","Estou no agurdo do meu produto"
"31179dfa178950f42be484d718cd1dc6","27bee06c27de3976958f786390f2d31f","","Foi entregue bem antes do prazo muito bom isso ."
"3118a86ad1a66c4b16ed9e61254ed2ee","7e0710390947061c95e5a19aae5dd14a","",""
"312ed5a12a0eb43849413a43910c77f7","2e21f1cfb4d53ac6710fdd9956f35f54","",""
"31344dbc02092bf6b6d6474752f7be07","2d0da8435c6493de84783c21578638aa","",""
"313f2775fb940e6586733173f3d38ee1","32f388f8cf046166d6cce5d0980f051d","","Muito lindas, boa qualidade e ??timo pre??o !!"
"313ffc0ac1cb1ccf608204972203ca89","6811f439ad8873c28f8e1138e02229a5","",""
"3140a4eb146655fe104d54d385f9e9a0","50ca437944c60d3b838ce51d74a464b8","","10"
"3142d2977aa0387db5c9f55e58d7465f","4bd03dd6a8e45ca2f88013cf71bd22f8","","??timo produto e entregue antes do previsto."
"3151631ad93d3c4d50b7e4b0c7fe58df","536e67ebddde7719b68c4fbb35aac905","",""
"315a0af214d332d5a7bfe8fc5a27e0b0","9fa682b62c67e0a25f6231443434828e","",""
"3161e2ef72c6aef79b625d1ef0eea646","489cbb0cbc1600b7b5a6d703004f606a","",""
"3162c3bb69a53261293a55eb433642bd","1a7689d4e2cd47f45a8101e04ab03d51","Recomendo",""
"316366c1d23150a67c56223c3e41ebf5","73c545df0a564badb07ae15f5fe6f1e1","",""
"3168980f6016be8ce12a206ca66a5b89","04ab36803e2945bace40db80eaa54bc4","",""
"316ee7899cc77500b0468a5c3741ad50","4c52483789e169329b0dc09e8139b7e2","",""
"3171b311ac63abb4a1233fb816a11777","8fc5d9ce2b81773eab28cea379428e6c","",""
"3174be472473a1a73da9880380e7f740","002d040018d12a3853c059f7f23ab5b1","",""
"317a22fbeac23df2d0e098bf85ab709b","de4090fd9b7900d46323b0c7c36b7128","Otimo produtos","Ainda nao instalei mais gostei muito"
"317ab5f0aca3828eb194f4ff9decb80f","2d5e1b7c770f4e9023c6cc6921ca6241","","Recebi o produto rapidamente por??m veio na cor errada."
"3184bd08698a76aa0840969f09f5a018","54df3693869c9e8423b07e0287194059","",""
"319310ea9763b189597ccbc1fa941306","5c51684e9930d09a7f209a96c71064ef","Muito bom",""
"319355bf3a282b65521b1c2a1721cd95","1ce8d14cbfa55d85f3009438ecbd792b","Satisfeito com o produto.","Perfume de um aroma muito agrad??vel, ideal para os dias e noites quentes de ver??o."
"319ccf2199080c7bf5ac76309900cf11","337defc271099cd06f2e7f29efd0dd87","",""
"31a0d09572da13a6a587b2986e6b1b34","4201a8366a21b43a6b9c2c912a2dd5f4","","Produto veio com amassados e tamb??m n??o est?? funcionando corretamente."
"31a346e6f2cf783b145080e2f4dc6e32","35ff30856e32d0b5a4a2abe36bc26f4e","",""
"31a4fa1533464da7ff479ffeca09b767","27b673f5eff49d9211439ef799bc49b0","","Entrega muito r??pida"
"31a71ab8f18f2e54b92360d7b17886e6","c2b819b02527dbe8dfe424c00d999e0c","",""
"31a87459ff61b96aef062967d91a7aba","01336d091c57d8be1feca330c5f047bd","",""
"31a98662a4d3887d2bec996dde072f4f","2cbcb371aee438c59b722a21d83597e0","",""
"31b057b40dcbc80d4ca438c447914ba0","232ac1c81c6a84fd76f9653b248b5d92","Produto falsificado","O produto ?? falsificado. N??o veio com manual e nem com certificado de garantia da Orient."
"31b0a2dbda25989d16a45ae4f676f5b8","43af81df32df17ce535226c78d5a135c","",""
"31b55a16271618b7cb5cc0c27987b7f9","55c2859a526d3cbf1df65ee601139c3a","",""
"31b60e2f8f2acfe8f213ca252f1066c1","7dc5018fbc594b1ce9a945e6bcfc83c3","","nota 10"
"31b63ea961f9f43c21209d729d1c78e5","46d2d651f006b9b9440d1aa37d89c894","",""
"31bfc7b1f908738524110dfe755617b9","e8e6d889f4d8a89fdcae9bdd473117d7","",""
"31c316d940602f271df92e36cb394909","6d968ecddfdc64031edb07f29ab012b7","","Loja eficiente,entrega correta e antes do prazo."
"31c35a2f7f86496b703cccd4c3d996bf","8d6eaa2fc5ee20e42dffdaf355b260df","",""
"31d5ef30abff8e8ab3def31490dc9385","1fa5ff94927b15bd84bba43684f8fa6e","","As parceiras do stark est??o dentro do padr??o stark. Perfeitas."
"31dc1558b32029898382abca2af63fc3","6c30e2815eb0730bf19b705661fc46e6","",""
"31dd0ceb4410f4cc60d60cfcebfb74f0","006c42f310102c1910b3c5793ce5fc34","",""
"31ded2a6b13dd99a719388ce501d8c06","34245c681fa744fbba46cdafcd007135","","Produto entregue antes do prazo combinado. N??o ?? a primeira vez que compro pelo site Lojas lannister e recomendo tal empresa pela seriedade no trato com os clientes."
"31e235a4fac3c93fce24175dd8a21e17","b48ac51be3a49fb7eeaec899f9841944","","Adorei os pendentes. S??o lindos, bem acabados, de boa qualidade. Super Recomendo!"
"31e7f167400b4df03be41e69617ba0d4","6d37c6659de0183777f4035151bd508a","","Ainda n??o recebi o produto nem nenhuma orienta????o sobre o que fazer da loja"
"31efb18c09e41bfffa353ed47f997dc5","935e2b59d8831e7e158e0a2bbf8f91c3","",""
"31f71d900826f7392e11368d8d3455fe","0faa73d77b7f91828bd92315a94d6ef4","","Produto correto e entregue no prazo conforme acordado. Eu recomendo."
"320626ac677dd68173c21591f0c92bf7","cb3830baa25a82fb69d5256ffca9b6a2","","N??o recomendo e nem compraria de novo nesse site, pois quando coloquei na minha cesta tava um pre??o e passou uns dias e fui fechar a compra o mesmo estava com 20,00 de diferen??a a menos!"
"32094b67303875262964d1997077e488","4f5045d7a7d322ba928da791f6d5c9f4","","Comprei cobre leito king de piquet e fou entregue um adamascado, n??o ?? o publicado. Tentei falar e n??o consegui, mandei email para ouvidoria, mais n??o tive retorno, guardei a foto do divulgado."
"320ae91d4c5cb8164c168fc68392a5fb","934e266bc66e8ed5bba8266dfde60175","Produto pirata!","Quando instalei o cartucho de tinta, a minha impressora indicou que o mesmo estava vazio, e apresentou a mensagem de erro ""!"""" em cima do marcador de n??vel da tinta. J?? solicitei a troca. """
"32103f7ad6e08ff696e5f6ca105dcd18","036dd381dfb3ec75e0a63e14828cc871","",""
"32206252dd4fcdb15bf945f01f054180","7942099e2f484fd9f80b3bf901b706ea","",""
"3221eae7f27ad693bbfe6c3ada99d500","6051e6d3da9a50b7325cbe9c81025062","Blend nosso de cada dia","Produto chegou rapidamente. Blend ?? um pouco caro mas realmente funciona, to no segundo frasco e percebo bons resultados. Minha barba nunca foi falha, mas agora cresce mais rapidamente e grossamente."
"3222649ba79e91ebbd346588cdd76df0","451a92b9b2211031e527f7f85525388c","Carregador com defeito","Carregador com defeito e a loja se recusa a efetuar a troca."
"32280c29a8ac1bc72a3eda35630581ff","13ce532ef1a57ec06218af7cb3634241","","Muito bom!"
"322b1b4279b6230c04e033e901ce4e59","07f2e5679e13d0e45de9da85bb833558","",""
"322b4eb14f967189c32b1fc3ca48f0b7","033bfdc56fab7dbb0a16e655b64b620d","",""
"323696d6ac1850ec4dc07053274ceb24","80ee0a82f590558e393bafe1232ae1f9","",""
"323cda4c10003138d048b2ad91074e08","105a70f8a707fdd43b003271860132bd","","Parab??ns a encomenda chegou antes do previsto , obrigado pela aten????o,,"
"323f1cdaa6220ef0aa39eb1e3fb7befa","031bf6514694552e5b2967d02e4c42b4","",""
"3242cc306a9218d0377831e175d62fbf","711246846695fa895c1776f0ddc30b20","","??timo"
"3242cc306a9218d0377831e175d62fbf","9c5bfba7de6a4abbb6ba0baab78d1622","","??timo"
"3245bf0c383f55a7c63a0297ae21eebb","26838826a950d2be0d5d33cc748ca38f","",""
"324b1bc4a89162f994ac019108f6c9c4","01ae629e578b0eb0935ea1ce19c409f1","",""
"324f14bc07b33576e6e56425728f8401","7344c860833e7ea5b676e4575b225d6c","",""
"325b5c5bd541ab686de9e1e007a2c8c0","ae17bb94dfb3eaf396cd393eace1de80","",""
"3260e0b3b6cf9b9e8956ff89cc08a189","7a242c07bdf25150ab522513760d6b8b","","Recebi apenas um produto de dois que comprei e este veio com v??rios defeitos demonstrando ser um produto de baixa qualidade"
"32625c2c08605dc2bc6da3b927be0c45","01719300f9ca182b8361556a3873d8ed","","Entrega feito muito r??pido"
"32678db96457acabdfaa39041e47c58f","0339c36ce09427390de0dfe649d7e073","",""
"326a743c0f83fc8e334e84cad2b6d46c","bef0a9fd3674bdfdb2a292fab7793cfd","",""
"326efe0419aedbf6bedc29dc317a750a","3a1400b5d4dd3082a4bc8a64d66f6d90","","muito boa."
"3271020ce8d2b502a1807abd0998a8a3","05232fb1e414a006d6713c23f5cde5f5","",""
"327425bbda502d806f410c544b730a23","0573b5e23cbd798006520e1d5b4c6714","","Recebi antes do prazo!"
"327e90f3521353c20fa5f60bdb553e28","aed7beed304c01b44079208c0d9c16d2","","nota 10"
"3282304129fcc6b00b537c31fe21a17e","9d441bf4d514cfefd95dcfd2b22dca0e","",""
"3290358432db6915f973e6b11fa1460b","725bde8878fcc8a1baf2c8ceef40d726","","Sempre compro e sempre recebo o produto certo no prazo ou antes do prazo"
"3291be2f38603264ff6712d14b92be0a","9171d836da11db31ce6c50f2ebbbac3e","",""
"3291ce5f66b4005a90530c2ae98e78a8","36b8ca63eb9822b5f68630749ff70e32","",""
"32921b4e09c9a19d61fe46ce04231b84","01f66e58769f84129811d43eefd187fb","",""
"32972342f137e544c940bcbe4c74f9f6","03a579c0699b16c6fc6d5db022a6e85a","","Entrega antes do previsto. Tudo ??timo!"
"3298aaeac64cc3cfcfd1038dc7f33257","48ac627a65c15df7cebf426bda6e6077","","Gostei muito"
"329fe72db28ec78cbfc4a70231667780","6d633f7b64b5aadd2d278944717b8585","",""
"32a36309450a18dbad695fcc26c347ed","64834bc188a370357ed08e9eabe5f92e","",""
"32a3733785d70a5a3b31db048410cd79","04e86e883a36a0775ecb4f34f581770d","Muito Bom!","Entrega R??pida!"
"32a951f63db6d40354f96d3357a9eca2","052b83db5c313dc65a07dad376ab69b1","","Fiz a compra de duas pe??as mas chegou s?? uma, sendo que consta na nota duas pe??as entregues."
"32b023519b2ae83c062ca52f2c6d66af","ba4784ebeeb6afef6125ba505dcc4f76","super recomendo",""
"32bb966ecea330466e4cc59ee256627b","33ebbe6b176d53190194b5b05cf69330","",""
"32bc0082d2c69b94c02763a3fceb0412","befae3252c7f7ffb6abdeb4d3f4eb668","","Linda mochila e os kits minha menina amou super recomendo."
"32be1a65f2e057885763592643c0f1ba","30f0086bfe1b046a524f8acf1d3eaa11","",""
"32bfc824c23129068e5261d3e850b0dd","3dddd02cc38fbaa0a544a1e928aee40e","",""
"32c0dd2353da4bf093ac4bf51fde0c82","19b37f1efa2ddaf265496e78e245c19a","Recomendo","Estes produtos s??o excelentes!!
sensacionais."
"32c704e551e19d8d7b3945ccc906135b","c223f0dcc8756ef3523ed32b46da2218","",""
"32c84a0bcfba7260fc6b1b8977a16cec","5f2a1ec22eca170ab81c30ad2ba13a23","",""
"32c95dd79dc3f07e1015093f35817de8","777b4b0b8467866361a717d277ef1b1f","",""
"32cba2bc8e4b8a57f2063c108e2d6693","1abad641fc19ed94a5eefb34fecbfc0d","","Comprei 02 s?? enviaram 01"
"32cd87dde2f9b448e59b424d63c3b88c","66dc3f697ad3da4fb292a49184f88aa4","",""
"32cf72a08440f085ab70127f1b6847a5","1c4e52b03bd97ecc8800eaf8c6046cb9","",""
"32d51de57eef882c59f6d29c695a5acf","14066026f08d98c3316b5b8637282529","","??timo a loja em sua responsabilidade com o comprador"
"32daf5fa79fba25c936b675baefa600b","c771950ab68648b121a30c7de076dbf8","","Aguardando receber"
"32e2c7e889f7a185d462265398ee3631","00d9ac423c9ad6781c0ed04e87666691","",""
"32e2c7e889f7a185d462265398ee3631","c7cfea0c153e6382e32e84c2a9dd7d2e","",""
"32e5d003dcdb3e3ae5b0cf349fb8adb1","9183e2fd9515c57925a0251ccfc21c63","","n??o receci a capa do celular, nem o celular"
"32f0563104b6898a286dc46faf151a0a","c1242e3f591a1f8ab11d51f2aedb1bb0","",""
"32fcd0236ce51444f38b58ed26fcc0dd","47c06c1588f9c9cb71462e6d39893f63","",""
"32fcfde96151e78787dea1e6e7534156","eb999d408b8016b7bd014cf08348fe86","","Produto bom entrega no combinado estou muito satisfeito e recomendo."
"330000c9a3a33fe0a96008190d2879f5","dea01d9c1e4b72c2db85ece62b00d823","",""
"3303f0ae8bc8b9344cddfe46f015cd56","baeb39b2cba12d118ef8c856b32d3163","","Entrega antes do prazo!!! Perfeito!!"
"330a99d8cfbb85274e381d9359854b82","0b0448ca144af06370f09b67224e0eec","",""
"330e9040c660876775200148d00c93d8","8ec26dd02af502c1a8210efc0bb02c0a","","Chegou antes do previsto. Excelente"
"3311a20995d9f17e305b7f4c4a667a8f","4211e9c52967c6118ba50e4efde875a5","",""
"33133922c882c6b1d9c366e747749fa3","2c283d6fe3628e20caec652ad3703c7e","",""
"331389c54550354efe96f72d215fec99","4ec97b4065c679e4f09cc6eb9110045d","","ATENDEU MINHA NECESSIDADE, ELA ?? BEM ACABADA, COMO TAMBEM SEUS AC??SSORIOS, BOA A GRELHAS, QUE INCLUSIVE POSSUE PEGADOR, OCUPA POUCO ESPA??O, FOI UMA DAS BOAS AQUISI????O QUE COMPREI!!!"
"33174b0b108f0c472217c5075c104f44","66f6b3a33b0339acbf55dd71977c4293","",""
"331d1adc345c670b2ad781ef2061548f","9c7950262e87089fd79aef7d4e4cd6e0","","Das 3 unidades compradas apenas duas foram entreguers"
"33243c6c9920899fb1aa6189e033f5ec","043cdeaa13251e7dd736f65b9ef6498f","Capa carteira","??timo produto de excelente qualidade com certeza recomendo a todos."
"33274ede06f5086840c10203b547bfb2","85c1196c9210adc4d2a1b1685b1d0404","",""
"3335a382c443ca44cb299d9c3aae2158","1e5b9ba96bdd2f8c7836f6fb5c7f9712","",""
"333721e2cdc89995b5f729badea2ce53","0d5e27935dad336ff3d5962a73b30f2d","",""
"3337ff86adb80a67cd514c07a28b5f60","1a0a41acfcd4a351ae9f002b942dce2c","",""
"333a6ca3cdb01f5f00e3e6be1f1236e1","44e608f2db00c74a1fe329de44416a4e","","Ol??! Comprei dois potes de whey e chegou apenas um! N??o consigo rastrear o outro, pois os dois constam no mesmo n??mero do pedido. E a nota fiscal emitida tamb??m consta como sendo dos dois produtos."
"333d2974ee8afc60e0c501f21ed34b4c","2002ea16e75277eaa0b5d78632048540","",""
"334223f7167865a50f43904738749618","1f59665af8c7408a7c633f9541644854","",""
"3345654595456eae69d47e727b3aa59e","33a2d5e5c1eda20e8a1ce9445bec4086","",""
"334e153e570c857d0813db8233f94020","27b3b422cdb2f9f358214ae1b74c1365","",""
"334ef57aef68266ecf98a925b072d0a2","28ff0422d12a02fb62ae4c9f9e9317f3","","A entrega estava prevista para o dia 16. Depois, postergada para o dia 23. E at?? hoje, o produto n??o foi entregue.
Quero uma posi????o por parte da empresa em rela????o a entrega ou o estorno da compra."
"334f2e58e17e4ce137047e59cd26de83","22f1a8a78f878617578f463a25b239e8","",""
"3352077e013ce9ee9b68fad14c9539c5","6d885151b431516792fbfc7d393c90cd","","S?? problema ?? que n??o avisa que ?? preciso ter um cartucho"
"3355e9d41c3da7a5d0168264fc909a0f","c73a56b991707be0c940896c7b7dd98c","","Hoje no mercado encontramos roteador de baixa pot??ncia. E este aparelho ?? muito bom e potente"
"335889d90eb539151df37e3470fc653b","91bcb2a4582479914b3c1e17a7464caa","","Era duas mesas e s?? recebi um quando ir?? chegar a outra e pq n??o foi as duas de vez"
"335977b2dedbd4e9412842d5baabe5ba","dda50b827d23598558e8d9df7a56c3e7","",""
"335fcfa95917a16b7a222723b7e53436","6aaedd714ad6929fc4df8d51bd4cfe9a","",""
"337029fbc9aae2333cb0fa38f6d63b50","2c4f5d63471424bab535f4ff1051823d","","Bom produto, entregue no prazo."
"3377008b1325b226aed063d454f83fb7","0091a677651feaf5a08d7bb147681e14","Entrega no prazo","Meu pedido foi entregue bem antes do prazo, obrigado, super recomendo."
"3379513d3f27511e7c8673d849926dee","5e3f975c4be17dfadd26987a66fd8061","","Ainda n??o recebi"
"3381de6286f7d2898229d8f901bce1bb","a6ec65788794fad0fbd2e2839c73fff3","",""
"3384ed80a537958a5620332684737323","7279d972e64c7ecfee553ae7b61480e4","",""
"3387e9091f4c1b16214dc8f25234ec3d","7a415e8280c3ae4d608481124c4f5d62","","Apesar dos transtornos causados, recomendo e continuo comprando nesta loja, n??o pode ser avaliada como n??o boa, imprevistos acontecem, ainda aguardo a entrega."
"33885dadbb5e1363adbab24fb29256c0","048beca6ccda094fb80bbc704d7c493d","",""
"338c93022d484ae4291c3dfa9374e705","049446a8732fca98a50e6767bb58bd49","",""
"338f110621a7a3778c09fb0f36f2e95a","3b1367c314dd3ee56c7f68621977d142","",""
"3390dfb4dd8d75097cea82a04bef3e44","97bc7ca0c3993c893f4fd5199e2ae2e8","",""
"339204f1e5c49680b991933b08d6e966","3a830ecb5338f0ff69822d388b64822e","",""
"3395e28d6009c3c18dd879ae600d91bc","1e7666fef7090957578fd3a4b58cf9ba","","Produto com defeito apresenta risco por n??o ser confi??vel, j?? eviei e-mail e efetuei liga????es e sem retorno."
"339d36af7d09cb35900bc1e1e761f40b","89754646c3e0baa367bbe02974056098","",""
"33a0abe4f6491bc5f16801f20cac1617","02c8da4642d8bb546d022a0701ea1b5a","P??ssima","Preciso fazer a troca e n??o tem ningu??m que me d?? o suporte para me auxiliar.
No site n??o estou conseguindo."
"33ad9fd74ba7ca66f1aa91875cd404d5","786cae661e4ef4209fe7721d5b85cc7e","","Infelizmente n??o! A qualidade do produto n??o agradou.Impress??o da foto em exposi????o remete a um tamanho maior e a recebida sequer atende a uma crian??a. PRODUTO N??O JUSTIFICA O VALOR INFELIZMENTE!"
"33ae0ac195dde92b90e8151417fdbf4e","a6c5f5ee344a95643f3dae437286ed87","",""
"33af462fed492da991a1176229242946","1c7348dbdae957a76d7886476cbc97e1","D??vidas...","N??o funcionou, o equipamento n??o consegue fazer contato com o celular, preciso fazer mais teste para ter certeza, mas aparentemente n??o funcionou."
"33b6658279f94a6490467dbc850e47a2","14272800e054af4a7886796fd6b65593","",""
"33baf3b3ecb7808bba07489fe247dca2","09da806d72011e816e9242e6d24164eb","",""
"33c15e6501445b2f025cf5fccb870867","bfb11ae717892540547adae8fea72c10","","Excelente"
"33c2c389804a6c84e4d870a769e9a929","13bad9a229ea7c04888ada5c6c971c28","N??o recebi meu pedido","a greve ?? dos caminhoneiros e n??o do Correios odiei"
"33c4fe432b301eac63ffcd3b2d05bb15","94963fb95efdf20c69b7b19e44928363","",""
"33c95eb62833a4b8cc9e2611c5fbaa07","0641dec5794661d69c598d2535bc0b40","","Produto chegou antes do prazo. Recomendo."
"33cc94ee2c305daaf16fb114441bf3ef","1c4c5941a5469a3259096232a68c3e70","",""
"33db571c63b1a1c3ff846290f632f090","a9f77c0325604197d9a0048d0dcad33f","",""
"33dd28d996a4f17112cdacd7bbded8f8","1e94bea629f2a9ad149fc751e9880aab","",""
"33e53bc0402f112d5bcdca2453237809","15d19cc3fdb1b3bdea39f23b8f3a7a11","Como ser profissional",""
"33efb282f27c56711e065a58929b89a0","66fd661e991babfdd0cc2fc1ba977eb5","",""
"33f3268622473155a791a08f7fbc27e4","bace36fac7a5dc678fe74da327ffb295","","Entrega feita no limite do prazo. Sem necessidade."
"33f7a89948fe047ba1c7850fe3a8ed5f","afaa845a7a044d65051e77109d5b6ac2","Muito bom","Produto muito bom"
"33f93f2daeee304f73999c982c45e8de","38af22d4eecd88f7cbeab4a7a8fde9ca","",""
"33f9a7ad7e076a51be7968fcf987335f","e9435c6647559b99f3fd1fb54fb566eb","","Era o que eu estava esperando muito bonito e seu led ?? perfeito sem conta o som que ?? muito potente enfim perfeito"
"34001736ae83eb235714cfcbfc879e5c","0532db7075ba24a851a342f08d0e0b39","",""
"34016593f1fde3f18b8aa46d4372079f","c3fd670b03599718895218d479f660b6","",""
"34099fedcb1c9cd5b01c70ec8f1ea071","711f6009f8bf028b3fa426696b581432","",""
"341080e70b68de3fb15d8a8e1cf09ce2","813bd43a2ed21157ce6f32346a63e01a","Excelente!!!","Entrega no dia seguinte do pagamento!!! Parab??ns!!!"
"341ace520d1c716a6a3a49e9aa8916f8","343348b1e29e9fa9e7b6ab1027f9177d","",""
"341edb81407c5c7977b45992742a3421","9200d381e7e305ff1079ef9b1d9d975c","",""
"3428da7fdcbe33372c82e85088db46f5","6b82f79b806b4374a7b1315d1881d1ba","","O capacete recebido foi fabricado em 2016, e a pol??cia diz que tem validade de cinco anos, ent??o perdi alguns anos.
Mas o capacete ?? se boa qualidade e recomendo."
"342e58ab98e8b1aefeff8e7da41ca348","a54f35a6dfb350a13c6410aa276e52d8","",""
"342ef13d625b6228634673fefc46312e","44e91d629da568d5df404a8dc5895336","","produto entregue conforme o prometido"
"343245219e79d4a891496a3fd1c6e73e","04132c02a610a19773963143ba1b5bb4","","gostei"
"343ab3ac9134ebf1607332ec957f2e3b","e13722c0887b5fecfbcf9771b23ddf36","","Entregue no prazo e produto atende bem a necessidade!"
"343c75b23341ab7a22e874d9bcf803ee","90ae645ceacd8832133a491224beb6b1","","Bom dia! At?? a presente data n??o recebi o meu produto e ningu??m ainda entrou em contato para dar satisfa????o.
Quem vai dar retorno??"
"343d90cb4c8294381a1e74597aa4ac1e","2d5ae830c6d01bd20fb19d16cef10ce3","",""
"3440a497230f1bd681279c3c8f4f2e5d","b62ced5bbcbad01b30fd58926d727b21","Normalidade","Produto entregue dentro do prazo e a qualidade do produto foi conforme o esperado."
"3440af42822145c52b3008af14b98ea1","00a843f5a80c7aea894c558acc29f513","","N??o vem com nota fiscal, porqu?????"
"34410f94cdcaab5772180bf12a21d01b","8478b4434093333a55c3fb43d137e54e","","chegou no tempo certo obrigada e recomendo a mais clientes a compra deste produto"
"34440ca0b8c29718670c816d02e47119","74131c82f1f2851457118d475695b53e","",""
"3447a257539af4a128a74faf18c0da28","c12dc1b88c47c377eecc9384a4b1c7bb","Pequeno","Veio menor do que o an??ncio.
0.90x1.40m"
"344f357394de6a300fa5a865db21c668","042e247be09aeae88a74e35766aa03ca","","O produto n??o est?? entre os melhores pois o pre??o ainda vai mais comprei dois produtos iguais pelo msm ?? tive que pagar dois fretes sendo que chegaram juntos absurdo"
"344f66b7e8417f91bc65e6ff84455400","8c4e90e34f03ddf7c8347d42c6b3c5ba","","Gosto muito de comprarias lannister"
"345176603ee05c764bc9c852a0e65d40","962debbd5f682617761de8b0f7789bc5","","Nota 1000..."
"3458df63b6830e3e30244e48ca388d29","d8383347058bc8ff0edb2af23159641d","","Gostei da seriedade e responsabilidade . Ligaram para tirar d??vidas sobre o produto"
"34592a91e941932fcf44fd337be968d2","0032d07457ae9c806c79368d7d9ce96b","",""
"34617db0bfcbbdc68cca333ed2c84181","1e9d813a96897b2f8b5e1b99dd50d10d","",""
"346317f9aff540395fe46893611854f8","546ffb713086001ce9f0009158f88b73","","N??o funciona n??o faz sincronismo"
"34642c3ab668d61150ad281fe5252ea4","b57da109cbc63cc9efb076ccfec17266","",""
"346730565e84609bf0a18a45b4b686d4","3c91e3497ee8a38751b01e5d549a9bf3","","satisfeita com a compra realizada."
"3468bf4d2b5ea6a061bdb27e561fcb71","1f079793c7cf0447834c7f3fff027802","","Amei minha lumin??ria, mas na foto parece um pouco menor."
"346e42116863ea64d51cef464d8f0c9c","5ff96c15d0b717ac6ad1f3d77225a350","",""
"346eebaba2a75e74578be00d7094e0c9","743419ee64432e471c306434e29245b6","",""
"3471eb49189e5492ef864bcdf04a1356","3053d9278ac444ba8fa2ab0d7a4f6547","","O PRODUTO IGUAL O ANUNCIO LINDO POREM A ENTREGA SUPER DEMORADA"
"347d0b9a27e679a84007ed5948c290e2","57877cee20b0b56f383bcec5069c48c8","",""
"3481d3e4ff1d579acd7d6c1092620f94","1d0cb4b170fe0f5f20475c4ec3ec4f06","",""
"3485c887ab8a5fd6b1c10bec15622741","0068fb0e223115e911d362627e8b8800","",""
"34862a43edd19ec83a6d601f6ae2c40f","6e9b8fca06fec084296f7dc0e43461cd","",""
"3487698fbd4c6692a136c512ea7eabfe","36963a629da6c57d926df8f37a9e63a9","","Chegou bem antes do previsto e em ??timo estado!"
"348c48cfff9a75d82ca2fc9eb4973028","0692bac30867d1bf96c14aadbff1cf17","",""
"34902918080f72a063c2b5f578d76d22","8ca35ef9366e216446621215448b381a","",""
"3490fff32a0bc849870fafb76abe4b0d","346b2fb1fdc9e25b67e293bbd5fe9ec7","*****","me surpreendeu chegou antes do prazo"
"34923c0e8096b4e2c85c79fcd52a5c4a","726cc933b16bb8f0bda435963814e887","","Excelente pra quem anda de moto no frio"
"3499f9758b8c30ee75175b377fcb8cef","deecb63e53b1551c384f3b95913c1396","",""
"34a485b22b484f5a87f18a809dab384a","d3e50ea4c86a1cfb30aa36e3e388d021","PRODUTO FALTANDO PE??AS.","Gostaria de receber o produto completo, muito ruim vc ficar com um produto incompleto. 
Gostaria de um resposta."
"34ad148961792cf3986110c4d8e47885","4d0d3e6d52ebda96d3ff80f913a49cee","",""
"34aea04d21273140bbf1c33fbab0862b","7a0d4292964e6d5c0fe0fd4238ee6500","Super recomendo",""
"34b00aebc110240a17917edaee0349ce","3b85cb67e49cb00b5c0a3d83592a1fc0","",""
"34b6f1ea7fc79ca56cc50a306be71c80","5f9e4b231676bfe9ead7e5ed49d06dfc","","bom"
"34b941f9d96b4b06b6b9c4cfd3cf3d96","483911cb189b99a0f8f7278c240c2975","","Produto de ??tima qualidade."
"34be7cad8ff81d2db82434fa4b35bf77","02e405aa2667a116637cdb4affaf93c0","Otimo","Muito bom o produto"
"34bf3d03f9cbfadb1027ad3fa986931e","b3aa45b7ba0f950a1b163a9f85f613de","",""
